,Unnamed: 0.1,Unnamed: 0,Time,Index,Battery,Mag_X[uT],Mag_Y[uT],Mag_Z[uT],Acc_X[G],Acc_Y[G],Acc_Z[G],UV INDEX,AmbientLight[Lx],Humidity[%RH],Temperature[degC],Pressure[hPa],timestamp,activity
167,233,233,2023/06/19 15:58:04.840,42,3.03,5.6,37.2,64.2,-0.246,-0.048,-1.014,0.1,212.2,68.69,23.66,991.75,1687157884,cooking
168,234,234,2023/06/19 15:58:05.830,43,3.03,3.7,38.0,63.1,-0.246,-0.048,-1.014,0.2,210.0,68.63,23.66,991.75,1687157885,cooking
169,235,235,2023/06/19 15:58:06.820,44,3.03,1.8,38.4,64.2,-0.245,-0.048,-1.013,0.0,209.4,68.63,23.65,991.7,1687157886,cooking
170,236,236,2023/06/19 15:58:07.810,45,3.03,4.4,36.9,61.9,-0.246,-0.048,-1.013,0.5,210.5,68.72,23.65,991.75,1687157887,cooking
171,237,237,2023/06/19 15:58:08.800,46,3.03,4.1,38.4,61.9,-0.246,-0.047,-1.013,1.0,210.7,68.64,23.63,991.7,1687157888,cooking
172,238,238,2023/06/19 15:58:09.790,47,3.03,2.9,36.9,64.6,-0.246,-0.047,-1.014,0.1,210.9,68.62,23.68,991.75,1687157889,cooking
173,239,239,2023/06/19 15:58:10.780,48,3.03,3.3,36.9,67.6,-0.246,-0.048,-1.013,0.0,215.4,68.6,23.65,991.75,1687157890,cooking
174,240,240,2023/06/19 15:58:11.770,49,3.03,3.3,36.1,64.6,-0.245,-0.047,-1.013,0.1,209.1,68.68,23.72,991.73,1687157891,cooking
175,241,241,2023/06/19 15:58:12.760,50,3.03,3.3,37.6,64.2,-0.245,-0.047,-1.014,0.4,208.9,68.64,23.66,991.7,1687157892,cooking
176,242,242,2023/06/19 15:58:13.750,51,3.03,5.9,38.4,64.2,-0.246,-0.047,-1.014,0.1,211.6,68.64,23.66,991.78,1687157893,cooking
177,243,243,2023/06/19 15:58:14.740,52,3.03,3.7,38.4,66.4,-0.246,-0.048,-1.013,0.4,212.4,68.64,23.72,991.73,1687157894,cooking
178,244,244,2023/06/19 15:58:15.730,53,3.03,3.3,36.9,62.7,-0.246,-0.048,-1.013,0.2,212.0,68.66,23.7,991.75,1687157895,cooking
179,245,245,2023/06/19 15:58:16.720,54,3.03,3.7,36.1,64.6,-0.246,-0.048,-1.014,0.7,210.9,68.61,23.68,991.73,1687157896,cooking
180,246,246,2023/06/19 15:58:17.710,55,3.03,4.1,37.6,65.3,-0.245,-0.048,-1.012,0.4,209.5,68.6,23.65,991.7,1687157897,cooking
181,247,247,2023/06/19 15:58:18.700,56,3.03,3.3,37.6,64.9,-0.246,-0.048,-1.013,0.1,212.7,68.58,23.65,991.67,1687157898,cooking
182,248,248,2023/06/19 15:58:19.690,57,3.03,1.8,36.9,62.7,-0.246,-0.048,-1.013,0.6,209.8,68.58,23.7,991.78,1687157899,cooking
183,249,249,2023/06/19 15:58:20.680,58,3.03,3.3,37.2,64.6,-0.245,-0.047,-1.015,0.6,213.1,68.57,23.68,991.7,1687157900,cooking
184,250,250,2023/06/19 15:58:21.670,59,3.03,3.7,36.5,63.1,-0.246,-0.048,-1.014,0.1,210.5,68.61,23.72,991.67,1687157901,cooking
185,251,251,2023/06/19 15:58:22.660,60,3.03,4.4,35.8,64.2,-0.245,-0.048,-1.014,0.1,211.7,68.56,23.68,991.73,1687157902,cooking
186,252,252,2023/06/19 15:58:23.650,61,3.03,2.2,37.6,64.6,-0.246,-0.047,-1.014,0.2,208.5,68.56,23.68,991.73,1687157903,cooking
187,253,253,2023/06/19 15:58:24.640,62,3.03,4.8,36.9,66.1,-0.246,-0.047,-1.013,0.1,210.7,68.53,23.65,991.78,1687157904,cooking
188,254,254,2023/06/19 15:58:25.630,63,3.03,3.3,36.5,67.2,-0.246,-0.047,-1.014,0.0,208.2,68.55,23.7,991.78,1687157905,cooking
189,255,255,2023/06/19 15:58:26.620,64,3.03,3.7,36.1,64.9,-0.246,-0.047,-1.014,0.6,212.4,68.53,23.7,991.78,1687157906,cooking
190,256,256,2023/06/19 15:58:27.610,65,3.03,4.8,36.1,60.4,-0.246,-0.048,-1.014,0.4,213.0,68.52,23.65,991.7,1687157907,cooking
191,257,257,2023/06/19 15:58:28.600,66,3.03,2.6,36.5,65.7,-0.246,-0.048,-1.013,0.0,211.6,68.42,23.68,991.7,1687157908,cooking
192,258,258,2023/06/19 15:58:29.590,67,3.03,4.4,35.8,64.9,-0.246,-0.048,-1.014,0.5,211.3,68.46,23.65,991.73,1687157909,cooking
193,259,259,2023/06/19 15:58:30.580,68,3.03,4.1,35.8,64.2,-0.246,-0.047,-1.014,0.0,209.8,68.45,23.72,991.73,1687157910,cooking
194,260,260,2023/06/19 15:58:31.570,69,3.03,2.9,37.2,63.4,-0.245,-0.048,-1.012,0.2,209.8,68.55,23.7,991.75,1687157911,cooking
195,261,261,2023/06/19 15:58:32.560,70,3.03,3.7,36.5,62.7,-0.246,-0.047,-1.013,0.1,212.3,68.48,23.7,991.73,1687157912,cooking
196,262,262,2023/06/19 15:58:33.550,71,3.03,3.3,36.9,66.1,-0.246,-0.047,-1.013,0.1,211.6,68.43,23.68,991.75,1687157913,cooking
197,263,263,2023/06/19 15:58:34.540,72,3.03,4.1,36.5,64.6,-0.245,-0.047,-1.014,0.2,212.4,68.45,23.68,991.75,1687157914,cooking
198,264,264,2023/06/19 15:58:35.530,73,3.03,4.8,36.9,67.2,-0.246,-0.048,-1.014,0.1,210.5,68.52,23.7,991.73,1687157915,cooking
199,265,265,2023/06/19 15:58:36.520,74,3.03,5.2,38.0,63.8,-0.246,-0.047,-1.014,0.1,211.2,68.45,23.72,991.73,1687157916,cooking
200,266,266,2023/06/19 15:58:37.510,75,3.03,2.9,36.1,60.8,-0.246,-0.048,-1.014,0.0,210.9,68.44,23.72,991.75,1687157917,cooking
201,267,267,2023/06/19 15:58:38.500,76,3.03,4.4,37.2,60.8,-0.246,-0.048,-1.013,0.1,213.2,68.43,23.68,991.73,1687157918,cooking
202,268,268,2023/06/19 15:58:39.490,77,3.03,2.9,37.6,61.6,-0.246,-0.048,-1.013,0.1,210.2,68.4,23.66,991.75,1687157919,cooking
203,269,269,2023/06/19 15:58:40.480,78,3.03,4.4,37.2,63.4,-0.246,-0.048,-1.014,0.2,211.7,68.42,23.72,991.75,1687157920,cooking
204,270,270,2023/06/19 15:58:41.470,79,3.03,4.1,37.6,63.1,-0.246,-0.048,-1.013,0.3,209.7,68.42,23.66,991.67,1687157921,cooking
205,271,271,2023/06/19 15:58:42.460,80,3.03,3.3,37.2,62.7,-0.246,-0.047,-1.015,0.4,213.1,68.43,23.66,991.7,1687157922,cooking
206,272,272,2023/06/19 15:58:43.450,81,3.03,1.4,36.5,64.9,-0.246,-0.048,-1.014,0.1,209.1,68.41,23.68,991.75,1687157923,cooking
207,273,273,2023/06/19 15:58:44.440,82,3.03,3.7,37.2,63.4,-0.246,-0.047,-1.014,0.1,212.4,68.39,23.66,991.73,1687157924,cooking
208,274,274,2023/06/19 15:58:45.440,83,3.03,2.6,38.0,65.7,-0.246,-0.047,-1.014,0.1,208.6,68.34,23.63,991.73,1687157925,cooking
209,275,275,2023/06/19 15:58:46.440,84,3.03,2.2,36.1,63.8,-0.246,-0.047,-1.015,0.3,211.3,68.38,23.7,991.67,1687157926,cooking
210,276,276,2023/06/19 15:58:47.440,85,3.03,2.6,35.8,64.6,-0.246,-0.048,-1.013,0.0,211.7,68.38,23.68,991.73,1687157927,cooking
211,277,277,2023/06/19 15:58:48.440,86,3.03,5.2,37.2,64.9,-0.245,-0.048,-1.013,0.1,213.4,68.4,23.7,991.7,1687157928,cooking
212,278,278,2023/06/19 15:58:49.440,87,3.03,3.3,38.0,66.1,-0.246,-0.048,-1.012,0.1,209.3,68.37,23.66,991.67,1687157929,cooking
213,279,279,2023/06/19 15:58:50.440,88,3.03,3.7,36.1,62.7,-0.246,-0.048,-1.013,0.3,210.2,68.36,23.7,991.67,1687157930,cooking
214,280,280,2023/06/19 15:58:51.440,89,3.03,1.4,36.5,62.3,-0.245,-0.048,-1.013,0.0,212.9,68.34,23.65,991.7,1687157931,cooking
215,281,281,2023/06/19 15:58:52.440,90,3.03,4.4,38.0,63.1,-0.245,-0.047,-1.014,0.0,209.4,68.3,23.63,991.7,1687157932,cooking
216,282,282,2023/06/19 15:58:53.440,91,3.03,3.7,36.9,61.2,-0.246,-0.047,-1.014,0.3,209.4,68.39,23.66,991.75,1687157933,cooking
217,283,283,2023/06/19 15:58:54.440,92,3.03,4.1,35.4,62.7,-0.246,-0.048,-1.013,0.6,210.5,68.33,23.7,991.73,1687157934,cooking
218,284,284,2023/06/19 15:58:55.440,93,3.03,4.4,35.8,61.9,-0.246,-0.047,-1.015,0.0,210.1,68.37,23.66,991.7,1687157935,cooking
219,285,285,2023/06/19 15:58:56.440,94,3.03,3.3,36.1,63.4,-0.246,-0.047,-1.013,0.1,211.1,68.29,23.72,991.73,1687157936,cooking
220,286,286,2023/06/19 15:58:57.440,95,3.03,2.2,36.5,62.7,-0.246,-0.047,-1.013,0.0,210.7,68.31,23.7,991.75,1687157937,cooking
221,287,287,2023/06/19 15:58:58.440,96,3.03,4.1,36.5,62.7,-0.246,-0.047,-1.013,0.7,211.1,68.27,23.68,991.78,1687157938,cooking
222,288,288,2023/06/19 15:58:59.440,97,3.03,4.4,35.4,64.2,-0.246,-0.047,-1.014,0.1,209.9,68.34,23.7,991.7,1687157939,cooking
223,289,289,2023/06/19 15:59:00.440,98,3.03,4.8,37.6,61.2,-0.245,-0.047,-1.013,0.2,211.7,68.31,23.68,991.67,1687157940,cooking
224,290,290,2023/06/19 15:59:01.440,99,3.03,2.9,36.1,62.7,-0.246,-0.047,-1.013,0.1,207.8,68.34,23.68,991.67,1687157941,cooking
225,291,291,2023/06/19 15:59:02.440,100,3.03,2.9,36.9,63.5,-0.246,-0.048,-1.014,0.2,209.2,68.28,23.7,991.73,1687157942,cooking
226,292,292,2023/06/19 15:59:03.440,101,3.03,3.7,35.8,62.7,-0.246,-0.047,-1.014,0.0,212.1,68.37,23.68,991.67,1687157943,cooking
227,293,293,2023/06/19 15:59:04.440,102,3.03,3.7,38.0,63.8,-0.245,-0.047,-1.014,0.4,211.3,68.29,23.7,991.7,1687157944,cooking
228,294,294,2023/06/19 15:59:05.440,103,3.03,4.8,38.4,64.2,-0.245,-0.047,-1.014,0.8,210.5,68.29,23.66,991.75,1687157945,cooking
229,295,295,2023/06/19 15:59:06.440,104,3.03,4.4,37.6,62.3,-0.246,-0.048,-1.014,0.6,209.8,68.32,23.7,991.73,1687157946,cooking
230,296,296,2023/06/19 15:59:07.440,105,3.03,2.2,36.9,61.6,-0.245,-0.048,-1.013,0.1,212.9,68.33,23.74,991.7,1687157947,cooking
231,297,297,2023/06/19 15:59:08.440,106,3.03,3.3,36.9,64.2,-0.246,-0.047,-1.013,0.2,212.7,68.24,23.66,991.7,1687157948,cooking
232,298,298,2023/06/19 15:59:09.440,107,3.03,3.7,37.2,64.2,-0.246,-0.048,-1.013,0.1,211.6,68.27,23.66,991.67,1687157949,cooking
233,299,299,2023/06/19 15:59:10.440,108,3.03,3.3,36.9,65.3,-0.246,-0.048,-1.015,0.8,210.4,68.3,23.65,991.67,1687157950,cooking
234,300,300,2023/06/19 15:59:11.440,109,3.03,4.1,36.1,62.7,-0.246,-0.046,-1.014,0.8,211.1,68.29,23.68,991.7,1687157951,cooking
235,301,301,2023/06/19 15:59:12.440,110,3.03,2.9,36.9,63.8,-0.246,-0.048,-1.013,0.1,211.4,68.29,23.7,991.64,1687157952,cooking
236,302,302,2023/06/19 15:59:13.440,111,3.03,4.1,37.6,67.9,-0.245,-0.048,-1.013,0.1,214.0,68.22,23.72,991.78,1687157953,cooking
237,303,303,2023/06/19 15:59:14.440,112,3.03,3.7,36.5,61.6,-0.245,-0.048,-1.013,0.0,211.1,68.24,23.66,991.73,1687157954,cooking
238,304,304,2023/06/19 15:59:15.440,113,3.03,4.4,36.9,65.3,-0.246,-0.047,-1.014,0.5,211.8,68.2,23.68,991.73,1687157955,cooking
239,305,305,2023/06/19 15:59:16.440,114,3.03,2.9,38.0,62.7,-0.246,-0.047,-1.013,0.2,212.0,68.24,23.66,991.64,1687157956,cooking
240,306,306,2023/06/19 15:59:17.440,115,3.03,4.8,36.1,62.3,-0.246,-0.047,-1.012,0.7,208.9,68.26,23.66,991.73,1687157957,cooking
241,307,307,2023/06/19 15:59:18.440,116,3.03,2.9,37.6,60.4,-0.245,-0.047,-1.013,0.4,212.0,68.2,23.68,991.75,1687157958,cooking
242,308,308,2023/06/19 15:59:19.440,117,3.03,4.1,37.2,64.2,-0.245,-0.047,-1.013,0.1,209.7,68.23,23.72,991.73,1687157959,cooking
243,309,309,2023/06/19 15:59:20.440,118,3.03,2.9,37.6,64.6,-0.245,-0.047,-1.014,0.3,213.9,68.24,23.68,991.67,1687157960,cooking
244,310,310,2023/06/19 15:59:21.440,119,3.03,3.7,37.6,63.1,-0.246,-0.047,-1.014,0.1,211.7,68.28,23.7,991.7,1687157961,cooking
245,311,311,2023/06/19 15:59:22.440,120,3.03,2.6,36.9,64.6,-0.245,-0.048,-1.014,0.6,210.3,68.2,23.66,991.75,1687157962,cooking
246,312,312,2023/06/19 15:59:23.440,121,3.03,3.7,37.6,63.8,-0.245,-0.048,-1.014,0.0,209.4,68.19,23.72,991.73,1687157963,cooking
247,313,313,2023/06/19 15:59:24.440,122,3.03,2.9,38.8,64.2,-0.245,-0.047,-1.013,0.2,210.6,68.21,23.7,991.67,1687157964,cooking
248,314,314,2023/06/19 15:59:25.440,123,3.03,4.1,37.6,63.1,-0.246,-0.048,-1.014,0.0,208.5,68.19,23.66,991.73,1687157965,cooking
249,315,315,2023/06/19 15:59:26.440,124,3.03,4.4,36.9,67.2,-0.246,-0.047,-1.013,0.7,209.6,68.18,23.7,991.7,1687157966,cooking
250,316,316,2023/06/19 15:59:27.440,125,3.03,3.7,37.2,66.8,-0.246,-0.047,-1.013,0.3,209.5,68.19,23.72,991.78,1687157967,cooking
251,317,317,2023/06/19 15:59:28.440,126,3.03,2.9,38.4,61.2,-0.246,-0.048,-1.012,0.6,212.4,68.23,23.63,991.73,1687157968,cooking
252,318,318,2023/06/19 15:59:29.440,127,3.03,3.7,37.2,64.6,-0.246,-0.048,-1.014,0.6,210.6,68.21,23.68,991.7,1687157969,cooking
253,319,319,2023/06/19 15:59:30.440,128,3.03,4.1,37.6,64.2,-0.245,-0.047,-1.014,0.7,212.2,68.21,23.72,991.73,1687157970,cooking
254,320,320,2023/06/19 15:59:31.440,129,3.03,3.3,36.5,65.3,-0.245,-0.047,-1.013,0.0,210.9,68.16,23.68,991.67,1687157971,cooking
255,321,321,2023/06/19 15:59:32.440,130,3.03,4.1,37.2,63.8,-0.245,-0.047,-1.014,0.2,212.3,68.14,23.7,991.73,1687157972,cooking
256,322,322,2023/06/19 15:59:33.440,131,3.03,4.4,37.2,63.1,-0.245,-0.048,-1.014,0.2,210.8,68.23,23.75,991.75,1687157973,cooking
257,323,323,2023/06/19 15:59:34.440,132,3.03,2.9,35.4,65.3,-0.245,-0.047,-1.013,0.1,209.2,68.16,23.72,991.67,1687157974,cooking
258,324,324,2023/06/19 15:59:35.440,133,3.03,3.7,36.1,62.7,-0.246,-0.047,-1.014,0.1,211.9,68.11,23.65,991.73,1687157975,cooking
259,325,325,2023/06/19 15:59:36.440,134,3.03,5.2,36.5,67.2,-0.246,-0.047,-1.014,0.2,213.2,68.16,23.74,991.73,1687157976,cooking
260,326,326,2023/06/19 15:59:37.440,135,3.03,4.4,35.4,64.6,-0.246,-0.047,-1.013,0.1,212.1,68.12,23.72,991.81,1687157977,cooking
261,327,327,2023/06/19 15:59:38.440,136,3.03,3.3,36.9,65.7,-0.246,-0.047,-1.015,0.1,210.9,68.11,23.66,991.75,1687157978,cooking
262,328,328,2023/06/19 15:59:39.440,137,3.03,2.6,38.0,64.6,-0.245,-0.048,-1.014,0.2,212.1,68.16,23.72,991.7,1687157979,cooking
263,329,329,2023/06/19 15:59:40.440,138,3.03,3.3,38.0,66.8,-0.246,-0.048,-1.013,0.4,211.1,68.14,23.68,991.75,1687157980,cooking
264,330,330,2023/06/19 15:59:41.440,139,3.03,3.7,37.2,60.8,-0.245,-0.048,-1.014,0.3,211.7,68.19,23.72,991.7,1687157981,cooking
265,331,331,2023/06/19 15:59:42.440,140,3.03,2.6,38.4,64.9,-0.246,-0.048,-1.014,0.2,208.1,68.11,23.74,991.73,1687157982,cooking
266,332,332,2023/06/19 15:59:43.440,141,3.03,2.2,38.0,62.3,-0.246,-0.047,-1.013,0.0,212.8,68.11,23.7,991.75,1687157983,cooking
267,333,333,2023/06/19 15:59:44.440,142,3.03,3.3,35.8,65.7,-0.245,-0.048,-1.013,0.1,212.8,68.1,23.68,991.73,1687157984,cooking
268,334,334,2023/06/19 15:59:45.440,143,3.03,3.3,36.5,61.6,-0.246,-0.047,-1.013,0.4,209.2,68.13,23.66,991.73,1687157985,cooking
269,335,335,2023/06/19 15:59:46.440,144,3.03,4.4,36.5,62.7,-0.245,-0.048,-1.014,0.1,212.6,68.14,23.72,991.64,1687157986,cooking
270,336,336,2023/06/19 15:59:47.440,145,3.03,2.9,35.4,64.2,-0.246,-0.047,-1.014,0.0,208.6,68.15,23.7,991.7,1687157987,cooking
271,337,337,2023/06/19 15:59:48.440,146,3.03,4.4,35.4,65.3,-0.245,-0.047,-1.014,0.6,208.3,68.19,23.7,991.7,1687157988,cooking
272,338,338,2023/06/19 15:59:49.440,147,3.03,4.8,36.5,63.1,-0.245,-0.047,-1.013,0.1,208.6,68.15,23.68,991.73,1687157989,cooking
273,339,339,2023/06/19 15:59:50.440,148,3.03,4.8,36.9,64.6,-0.245,-0.047,-1.013,0.2,210.9,68.09,23.7,991.67,1687157990,cooking
274,340,340,2023/06/19 15:59:51.440,149,3.03,4.4,38.0,65.3,-0.246,-0.047,-1.014,0.3,212.0,68.11,23.7,991.7,1687157991,cooking
275,341,341,2023/06/19 15:59:52.440,150,3.03,3.7,35.8,62.7,-0.245,-0.047,-1.014,0.1,209.0,68.08,23.68,991.75,1687157992,cooking
276,342,342,2023/06/19 15:59:53.440,151,3.03,3.3,37.2,63.4,-0.246,-0.048,-1.013,0.8,210.1,68.14,23.7,991.73,1687157993,cooking
277,343,343,2023/06/19 15:59:54.440,152,3.03,4.4,35.8,63.8,-0.245,-0.047,-1.013,0.1,212.0,68.09,23.66,991.73,1687157994,cooking
278,344,344,2023/06/19 15:59:55.440,153,3.03,2.2,37.6,61.9,-0.245,-0.047,-1.013,0.0,210.2,68.09,23.72,991.67,1687157995,cooking
279,345,345,2023/06/19 15:59:56.440,154,3.03,4.4,37.6,64.2,-0.245,-0.047,-1.013,0.2,211.7,68.11,23.7,991.67,1687157996,cooking
280,346,346,2023/06/19 15:59:57.440,155,3.03,5.2,36.5,66.4,-0.245,-0.047,-1.013,0.5,211.8,68.12,23.68,991.73,1687157997,cooking
281,347,347,2023/06/19 15:59:58.440,156,3.03,4.1,35.8,64.2,-0.246,-0.047,-1.013,0.6,210.9,68.12,23.7,991.7,1687157998,cooking
282,348,348,2023/06/19 15:59:59.440,157,3.03,4.1,37.6,69.1,-0.245,-0.047,-1.013,0.4,209.4,68.14,23.72,991.7,1687157999,cooking
283,349,349,2023/06/19 16:00:00.440,158,3.03,3.3,36.9,63.4,-0.245,-0.047,-1.013,0.2,208.2,68.07,23.68,991.83,1687158000,cooking
284,350,350,2023/06/19 16:00:01.440,159,3.03,4.4,36.5,60.4,-0.246,-0.048,-1.013,0.6,211.6,68.08,23.68,991.7,1687158001,cooking
285,351,351,2023/06/19 16:00:02.440,160,3.03,2.6,37.6,63.1,-0.245,-0.047,-1.013,0.5,212.7,68.01,23.68,991.73,1687158002,cooking
286,352,352,2023/06/19 16:00:03.440,161,3.03,3.3,34.6,63.4,-0.246,-0.047,-1.013,0.2,210.4,68.07,23.7,991.7,1687158003,cooking
287,353,353,2023/06/19 16:00:04.440,162,3.03,2.9,36.9,61.6,-0.246,-0.048,-1.015,0.4,213.0,68.11,23.72,991.73,1687158004,cooking
288,354,354,2023/06/19 16:00:05.440,163,3.03,2.2,37.2,66.8,-0.246,-0.047,-1.013,0.2,211.3,68.11,23.7,991.75,1687158005,cooking
289,355,355,2023/06/19 16:00:06.440,164,3.03,5.2,37.6,62.7,-0.246,-0.047,-1.015,0.4,211.7,68.08,23.72,991.73,1687158006,cooking
290,356,356,2023/06/19 16:00:07.440,165,3.03,3.7,36.9,63.8,-0.245,-0.047,-1.014,0.0,214.0,68.09,23.7,991.7,1687158007,cooking
291,357,357,2023/06/19 16:00:08.440,166,3.03,2.6,37.2,64.9,-0.246,-0.047,-1.014,0.1,209.9,68.03,23.66,991.75,1687158008,cooking
292,358,358,2023/06/19 16:00:09.440,167,3.03,1.8,38.4,65.3,-0.246,-0.047,-1.014,0.1,212.6,68.05,23.68,991.73,1687158009,cooking
293,359,359,2023/06/19 16:00:10.440,168,3.03,3.3,36.5,63.8,-0.245,-0.047,-1.013,0.2,211.7,68.09,23.7,991.73,1687158010,cooking
294,360,360,2023/06/19 16:00:11.440,169,3.03,4.1,37.2,64.9,-0.246,-0.047,-1.014,0.1,210.8,68.07,23.66,991.7,1687158011,cooking
295,361,361,2023/06/19 16:00:12.440,170,3.03,2.6,36.9,64.9,-0.245,-0.047,-1.013,0.0,211.9,68.1,23.65,991.75,1687158012,cooking
296,362,362,2023/06/19 16:00:13.440,171,3.03,3.7,38.0,64.6,-0.246,-0.047,-1.014,0.4,210.9,68.07,23.68,991.73,1687158013,cooking
297,363,363,2023/06/19 16:00:14.440,172,3.03,3.7,37.6,65.3,-0.246,-0.047,-1.014,0.4,212.0,68.07,23.68,991.75,1687158014,cooking
298,364,364,2023/06/19 16:00:15.440,173,3.03,4.1,38.0,62.7,-0.245,-0.048,-1.013,0.0,213.6,68.04,23.7,991.81,1687158015,cooking
299,365,365,2023/06/19 16:00:16.440,174,3.03,4.1,36.5,66.4,-0.246,-0.047,-1.014,0.1,213.8,68.09,23.68,991.73,1687158016,cooking
300,366,366,2023/06/19 16:00:17.440,175,3.03,3.3,36.1,64.6,-0.245,-0.047,-1.013,0.1,212.9,68.08,23.72,991.7,1687158017,cooking
301,367,367,2023/06/19 16:00:18.440,176,3.03,2.6,36.1,63.4,-0.246,-0.047,-1.014,0.2,211.8,68.01,23.66,991.81,1687158018,cooking
302,368,368,2023/06/19 16:00:19.440,177,3.03,2.2,36.9,66.4,-0.246,-0.047,-1.013,0.2,213.6,68.09,23.7,991.73,1687158019,cooking
303,369,369,2023/06/19 16:00:20.440,178,3.03,2.9,37.6,63.8,-0.246,-0.048,-1.014,0.4,210.3,68.06,23.63,991.73,1687158020,cooking
304,370,370,2023/06/19 16:00:21.440,179,3.03,3.3,38.0,64.9,-0.246,-0.048,-1.013,0.0,211.7,68.04,23.7,991.7,1687158021,cooking
305,371,371,2023/06/19 16:00:22.440,180,3.03,4.1,36.1,65.3,-0.246,-0.047,-1.012,0.1,213.3,68.07,23.65,991.75,1687158022,cooking
306,372,372,2023/06/19 16:00:23.440,181,3.03,4.1,37.2,65.7,-0.245,-0.047,-1.013,0.2,209.4,68.06,23.7,991.73,1687158023,cooking
307,373,373,2023/06/19 16:00:24.440,182,3.03,5.6,37.6,65.3,-0.246,-0.047,-1.013,0.3,211.9,68.04,23.7,991.81,1687158024,cooking
308,374,374,2023/06/19 16:00:25.440,183,3.03,2.6,36.5,67.2,-0.246,-0.048,-1.014,0.9,207.9,68.05,23.72,991.78,1687158025,cooking
309,375,375,2023/06/19 16:00:26.440,184,3.03,2.6,36.9,65.8,-0.245,-0.047,-1.014,0.1,210.6,68.04,23.68,991.73,1687158026,cooking
310,376,376,2023/06/19 16:00:27.440,185,3.03,4.4,35.4,65.3,-0.245,-0.048,-1.012,0.1,213.0,68.08,23.7,991.78,1687158027,cooking
311,377,377,2023/06/19 16:00:28.440,186,3.03,2.9,38.0,65.3,-0.246,-0.047,-1.014,0.1,210.9,68.04,23.7,991.73,1687158028,cooking
312,378,378,2023/06/19 16:00:29.440,187,3.03,4.8,36.5,65.3,-0.245,-0.048,-1.013,0.1,213.7,68.04,23.68,991.7,1687158029,cooking
313,379,379,2023/06/19 16:00:30.440,188,3.03,4.4,36.5,66.8,-0.246,-0.048,-1.014,0.2,213.4,68.07,23.66,991.75,1687158030,cooking
314,380,380,2023/06/19 16:00:31.440,189,3.03,4.1,36.9,61.9,-0.245,-0.047,-1.014,0.4,213.1,68.06,23.74,991.73,1687158031,cooking
315,381,381,2023/06/19 16:00:32.440,190,3.03,5.6,36.9,64.2,-0.246,-0.048,-1.013,0.4,212.0,68.06,23.72,991.75,1687158032,cooking
316,382,382,2023/06/19 16:00:33.440,191,3.03,2.9,36.5,63.4,-0.245,-0.048,-1.013,0.1,210.9,68.03,23.72,991.73,1687158033,cooking
317,383,383,2023/06/19 16:00:34.440,192,3.03,2.9,37.2,64.6,-0.246,-0.048,-1.013,0.1,213.3,68.03,23.68,991.73,1687158034,other
318,384,384,2023/06/19 16:00:35.440,193,3.03,3.7,35.8,62.3,-0.245,-0.048,-1.013,0.0,214.1,67.98,23.72,991.78,1687158035,other
319,385,385,2023/06/19 16:00:36.440,194,3.03,4.8,36.5,64.2,-0.246,-0.047,-1.014,0.0,209.5,68.04,23.7,991.75,1687158036,other
320,386,386,2023/06/19 16:00:37.440,195,3.03,3.3,37.6,63.8,-0.246,-0.048,-1.013,0.0,212.2,68.05,23.72,991.7,1687158037,other
321,387,387,2023/06/19 16:00:38.440,196,3.03,4.1,38.4,61.9,-0.246,-0.047,-1.014,0.3,208.9,68.06,23.7,991.75,1687158038,other
322,388,388,2023/06/19 16:00:39.440,197,3.03,4.1,38.4,61.9,-0.245,-0.048,-1.013,0.1,212.8,68.0,23.7,991.78,1687158039,other
323,389,389,2023/06/19 16:00:40.440,198,3.03,4.4,37.6,61.6,-0.246,-0.048,-1.014,0.7,212.8,68.03,23.72,991.73,1687158040,other
324,390,390,2023/06/19 16:00:41.440,199,3.03,3.3,36.1,64.9,-0.246,-0.047,-1.014,0.3,209.5,68.0,23.7,991.78,1687158041,other
325,391,391,2023/06/19 16:00:42.440,200,3.03,2.9,37.6,62.3,-0.247,-0.047,-1.014,0.4,210.6,68.03,23.7,991.75,1687158042,eating
326,392,392,2023/06/19 16:00:43.440,201,3.03,2.6,36.1,63.8,-0.245,-0.047,-1.013,0.1,210.6,68.02,23.66,991.73,1687158043,eating
327,393,393,2023/06/19 16:00:44.440,202,3.03,4.4,38.0,63.1,-0.245,-0.047,-1.013,0.6,208.2,68.03,23.7,991.73,1687158044,eating
328,394,394,2023/06/19 16:00:45.440,203,3.03,4.4,36.5,63.1,-0.245,-0.046,-1.013,0.2,210.2,67.97,23.74,991.78,1687158045,eating
329,395,395,2023/06/19 16:00:46.440,204,3.03,2.2,38.0,63.4,-0.245,-0.047,-1.013,0.0,207.8,68.06,23.72,991.73,1687158046,eating
330,396,396,2023/06/19 16:00:47.440,205,3.03,4.4,36.9,64.9,-0.246,-0.047,-1.014,0.1,210.6,67.98,23.7,991.67,1687158047,eating
331,397,397,2023/06/19 16:00:48.440,206,3.03,4.4,37.2,63.8,-0.245,-0.047,-1.013,0.1,209.7,67.98,23.7,991.81,1687158048,eating
332,398,398,2023/06/19 16:00:49.440,207,3.03,1.4,37.2,64.9,-0.245,-0.047,-1.014,0.0,211.2,67.97,23.7,991.7,1687158049,eating
333,399,399,2023/06/19 16:00:50.440,208,3.03,3.3,38.4,64.6,-0.246,-0.048,-1.014,0.5,210.7,68.03,23.68,991.75,1687158050,eating
