Time,Index,Battery,Mag_X[uT],Mag_Y[uT],Mag_Z[uT],Acc_X[G],Acc_Y[G],Acc_Z[G],UV INDEX,AmbientLight[Lx],Humidity[%RH],Temperature[degC],Pressure[hPa]
2023/06/19 18:48:21.587,62,2.94,-18.3,40.1,-11.7,0.074,0.972,-0.030,0.0,19.4,68.62,24.62,993.26
2023/06/19 18:48:22.587,63,2.94,-19.4,40.5,-15.4,0.076,0.974,-0.029,0.3,19.1,68.73,24.64,993.20
2023/06/19 18:48:23.587,64,2.94,-17.2,38.3,-13.6,0.075,0.972,-0.030,0.2,19.8,68.66,24.66,993.31
2023/06/19 18:48:24.587,65,2.94,-17.9,38.7,-13.6,0.074,0.973,-0.029,0.1,21.9,68.65,24.64,993.23
2023/06/19 18:48:25.587,66,2.94,-18.3,37.2,-14.3,0.074,0.973,-0.029,0.0,20.7,68.70,24.62,993.26
2023/06/19 18:48:26.587,67,2.94,-19.0,38.7,-13.9,0.075,0.973,-0.030,0.1,20.0,68.64,24.64,993.31
2023/06/19 18:48:27.587,68,2.94,-18.3,37.9,-10.2,0.075,0.973,-0.029,0.2,21.8,68.63,24.64,993.20
2023/06/19 18:48:28.587,69,2.94,-17.2,37.2,-11.3,0.075,0.973,-0.029,0.1,21.1,68.64,24.60,993.28
2023/06/19 18:48:29.587,70,2.94,-17.9,38.3,-11.3,0.075,0.973,-0.029,0.0,17.9,68.72,24.62,993.20
2023/06/19 18:48:30.587,71,2.94,-17.9,36.5,-13.6,0.075,0.973,-0.030,0.1,19.4,68.69,24.64,993.20
2023/06/19 18:48:31.587,72,2.94,-16.8,36.5,-15.1,0.074,0.972,-0.030,0.2,17.6,68.66,24.62,993.20
2023/06/19 18:48:32.587,73,2.94,-17.2,39.4,-14.3,0.075,0.973,-0.030,0.4,19.4,68.64,24.66,993.18
2023/06/19 18:48:33.587,74,2.94,-18.3,37.2,-12.8,0.075,0.972,-0.030,0.1,16.6,68.62,24.64,993.26
2023/06/19 18:48:34.587,75,2.94,-17.2,38.7,-10.9,0.075,0.973,-0.030,0.2,17.8,68.65,24.60,993.20
2023/06/19 18:48:35.587,76,2.94,-19.0,38.7,-12.4,0.075,0.973,-0.028,0.1,20.9,68.64,24.62,993.20
2023/06/19 18:48:36.587,77,2.94,-17.9,37.2,-13.6,0.074,0.973,-0.030,0.0,20.2,68.70,24.64,993.20
2023/06/19 18:48:37.587,78,2.94,-18.3,37.2,-14.7,0.074,0.974,-0.029,0.2,19.1,68.65,24.62,993.31
2023/06/19 18:48:38.587,79,2.94,-16.4,38.3,-12.8,0.074,0.973,-0.028,0.1,19.8,68.66,24.64,993.20
2023/06/19 18:48:39.587,80,2.94,-16.8,38.3,-13.9,0.075,0.972,-0.029,0.6,19.0,68.74,24.64,993.26
2023/06/19 18:48:40.587,81,2.94,-17.9,36.8,-14.7,0.075,0.973,-0.029,0.1,18.6,68.69,24.66,993.26
2023/06/19 18:48:41.587,82,2.94,-18.3,37.6,-11.7,0.075,0.973,-0.029,0.3,17.8,68.69,24.66,993.20
2023/06/19 18:48:42.587,83,2.94,-17.6,38.7,-10.6,0.075,0.973,-0.029,0.4,21.1,68.67,24.67,993.18
2023/06/19 18:48:43.587,84,2.94,-19.0,38.7,-13.6,0.074,0.973,-0.029,0.1,18.2,68.67,24.60,993.28
2023/06/19 18:48:44.587,85,2.94,-17.9,37.9,-13.9,0.074,0.971,-0.029,0.2,20.1,68.64,24.64,993.31
2023/06/19 18:48:45.587,86,2.94,-18.6,39.8,-13.9,0.075,0.973,-0.030,0.1,20.8,68.60,24.62,993.20
2023/06/19 18:48:46.587,87,2.94,-19.8,37.6,-11.7,0.074,0.972,-0.029,0.1,19.4,68.68,24.64,993.15
2023/06/19 18:48:47.587,88,2.94,-19.0,38.3,-12.8,0.075,0.972,-0.030,0.0,21.4,68.66,24.66,993.23
2023/06/19 18:48:48.587,89,2.94,-18.6,38.3,-10.9,0.075,0.973,-0.029,0.1,21.1,68.67,24.58,993.23
2023/06/19 18:48:49.587,90,2.94,-18.3,37.6,-13.2,0.075,0.973,-0.029,0.2,19.4,68.65,24.64,993.20
2023/06/19 18:48:50.587,91,2.94,-19.8,39.0,-9.4,0.075,0.972,-0.030,0.2,20.0,68.67,24.60,993.20
2023/06/19 18:48:51.587,92,2.94,-19.0,39.0,-15.1,0.074,0.972,-0.028,0.1,19.6,68.66,24.62,993.20
2023/06/19 18:48:52.587,93,2.94,-17.9,37.6,-14.7,0.074,0.973,-0.029,0.4,19.4,68.71,24.64,993.20
2023/06/19 18:48:53.587,94,2.94,-17.9,38.3,-13.2,0.074,0.973,-0.029,0.1,20.6,68.65,24.62,993.23
2023/06/19 18:48:54.587,95,2.94,-18.3,36.8,-12.4,0.074,0.972,-0.029,0.1,18.2,68.64,24.64,993.20
2023/06/19 18:48:55.587,96,2.94,-17.2,39.8,-13.6,0.075,0.973,-0.029,0.2,20.2,68.72,24.62,993.20
2023/06/19 18:48:56.587,97,2.94,-17.2,38.7,-11.7,0.075,0.972,-0.029,0.3,17.5,68.67,24.64,993.20
2023/06/19 18:48:57.587,98,2.94,-18.6,39.4,-13.2,0.075,0.972,-0.030,0.3,20.9,68.71,24.64,993.20
2023/06/19 18:48:58.587,99,2.94,-19.0,39.4,-10.9,0.075,0.972,-0.028,0.1,19.8,68.70,24.60,993.28
2023/06/19 18:48:59.587,100,2.94,-19.8,35.8,-15.4,0.075,0.973,-0.030,0.3,21.7,68.72,24.60,993.23
2023/06/19 18:49:00.587,101,2.94,-18.6,40.1,-11.3,0.074,0.972,-0.029,0.2,20.1,68.73,24.62,993.26
2023/06/19 18:49:01.587,102,2.94,-19.8,35.8,-13.9,0.075,0.973,-0.029,0.4,20.8,68.69,24.66,993.20
2023/06/19 18:49:02.587,103,2.94,-17.9,37.6,-12.4,0.075,0.972,-0.029,0.1,20.7,68.71,24.62,993.20
2023/06/19 18:49:03.587,104,2.94,-18.6,39.4,-13.6,0.074,0.973,-0.029,0.4,18.8,68.65,24.58,993.23
2023/06/19 18:49:04.587,105,2.94,-17.9,37.2,-10.9,0.075,0.973,-0.029,0.1,17.9,68.67,24.64,993.26
2023/06/19 18:49:05.587,106,2.94,-19.0,38.3,-10.9,0.075,0.973,-0.029,0.0,18.6,68.71,24.62,993.20
2023/06/19 18:49:06.587,107,2.94,-18.3,38.3,-12.8,0.074,0.972,-0.029,0.1,21.1,68.74,24.66,993.23
2023/06/19 18:49:07.587,108,2.94,-19.0,37.9,-12.1,0.075,0.972,-0.030,0.2,19.3,68.68,24.64,993.20
2023/06/19 18:49:08.587,109,2.94,-18.6,37.9,-9.4,0.075,0.973,-0.029,0.3,21.8,68.66,24.66,993.26
2023/06/19 18:49:09.587,110,2.94,-17.2,37.6,-13.9,0.075,0.973,-0.029,0.0,19.4,68.69,24.64,993.26
2023/06/19 18:49:10.587,111,2.94,-18.3,38.3,-9.8,0.074,0.973,-0.030,0.3,21.4,68.72,24.60,993.20
2023/06/19 18:49:11.587,112,2.94,-17.9,39.0,-12.1,0.075,0.973,-0.029,0.2,19.4,68.74,24.64,993.26
2023/06/19 18:49:12.587,113,2.94,-19.4,38.3,-12.8,0.074,0.973,-0.029,0.8,20.1,68.71,24.62,993.26
2023/06/19 18:49:13.587,114,2.94,-17.9,39.1,-9.8,0.074,0.973,-0.029,0.1,20.6,68.70,24.62,993.26
2023/06/19 18:49:14.587,115,2.94,-19.0,40.5,-12.1,0.075,0.972,-0.029,0.0,16.1,68.68,24.66,993.31
2023/06/19 18:49:15.587,116,2.94,-18.3,39.8,-14.7,0.075,0.973,-0.030,0.7,20.6,68.71,24.62,993.23
2023/06/19 18:49:16.587,117,2.94,-16.8,37.6,-14.3,0.075,0.974,-0.029,0.2,20.6,68.71,24.64,993.23
2023/06/19 18:49:17.587,118,2.94,-16.8,39.4,-12.4,0.074,0.974,-0.029,0.0,18.8,68.72,24.64,993.26
2023/06/19 18:49:18.587,119,2.94,-17.9,37.2,-12.4,0.075,0.973,-0.029,0.1,20.1,68.77,24.64,993.26
2023/06/19 18:49:19.587,120,2.94,-18.3,37.9,-12.4,0.075,0.973,-0.029,0.1,16.8,68.66,24.64,993.31
2023/06/19 18:49:20.587,121,2.94,-17.6,38.3,-13.6,0.075,0.972,-0.029,0.1,19.8,68.71,24.64,993.26
2023/06/19 18:49:21.587,122,2.94,-17.6,37.6,-12.8,0.075,0.973,-0.028,0.0,20.3,68.68,24.58,993.23
2023/06/19 18:49:22.587,123,2.94,-18.3,37.2,-13.6,0.074,0.973,-0.029,0.1,20.6,68.66,24.64,993.26
2023/06/19 18:49:23.587,124,2.94,-17.9,37.2,-13.9,0.075,0.972,-0.030,0.0,19.0,68.75,24.62,993.23
2023/06/19 18:49:24.587,125,2.94,-17.9,38.7,-13.9,0.074,0.972,-0.029,0.2,19.9,68.69,24.62,993.26
2023/06/19 18:49:25.587,126,2.94,-17.6,37.9,-12.8,0.075,0.973,-0.028,0.1,21.0,68.73,24.64,993.28
2023/06/19 18:49:26.587,127,2.94,-19.0,38.7,-9.8,0.075,0.973,-0.029,0.1,20.6,68.72,24.62,993.28
2023/06/19 18:49:27.587,128,2.94,-17.6,37.6,-13.6,0.074,0.973,-0.028,0.2,20.0,68.67,24.64,993.28
2023/06/19 18:49:28.587,129,2.94,-17.6,38.3,-12.4,0.074,0.973,-0.030,0.4,19.1,68.66,24.58,993.31
2023/06/19 18:49:29.587,130,2.94,-18.6,38.3,-12.1,0.074,0.973,-0.029,0.1,20.1,68.67,24.66,993.18
2023/06/19 18:49:30.587,131,2.94,-18.3,38.3,-11.3,0.075,0.973,-0.029,0.3,19.5,68.73,24.64,993.26
2023/06/19 18:49:31.587,132,2.94,-18.6,37.2,-10.6,0.074,0.973,-0.029,0.3,18.6,68.70,24.64,993.26
2023/06/19 18:49:32.587,133,2.94,-17.9,37.6,-13.6,0.074,0.973,-0.029,0.1,17.7,68.73,24.62,993.31
2023/06/19 18:49:33.587,134,2.94,-17.9,37.6,-14.7,0.075,0.973,-0.029,0.1,21.4,68.75,24.58,993.23
2023/06/19 18:49:34.587,135,2.94,-16.1,37.6,-13.2,0.074,0.973,-0.030,0.0,20.8,68.67,24.60,993.26
2023/06/19 18:49:35.587,136,2.94,-17.6,37.9,-13.2,0.075,0.973,-0.030,0.0,19.2,68.72,24.62,993.26
2023/06/19 18:49:36.587,137,2.94,-19.4,38.7,-12.4,0.075,0.973,-0.028,0.1,18.2,68.67,24.62,993.26
2023/06/19 18:49:37.587,138,2.94,-16.8,37.9,-13.2,0.075,0.973,-0.029,0.2,21.4,68.78,24.60,993.31
2023/06/19 18:49:38.587,139,2.94,-18.6,37.2,-10.9,0.075,0.973,-0.030,0.3,18.7,68.73,24.60,993.26
2023/06/19 18:49:39.587,140,2.94,-17.9,36.5,-11.7,0.075,0.973,-0.028,0.5,19.3,68.76,24.66,993.26
2023/06/19 18:49:40.587,141,2.94,-18.3,37.6,-9.4,0.074,0.973,-0.030,0.1,21.0,68.76,24.62,993.31
2023/06/19 18:49:41.587,142,2.94,-17.6,39.0,-14.7,0.074,0.973,-0.029,0.1,19.5,68.73,24.62,993.28
2023/06/19 18:49:42.587,143,2.94,-18.6,37.2,-12.1,0.075,0.973,-0.029,0.1,19.9,68.68,24.64,993.31
2023/06/19 18:49:43.587,144,2.94,-17.9,38.7,-13.6,0.075,0.972,-0.029,0.2,21.0,68.75,24.64,993.34
2023/06/19 18:49:44.587,145,2.94,-18.6,38.3,-11.3,0.075,0.973,-0.029,0.8,20.2,68.74,24.62,993.26
2023/06/19 18:49:45.587,146,2.94,-18.3,37.6,-9.8,0.074,0.973,-0.028,0.2,20.2,68.69,24.64,993.26
2023/06/19 18:49:46.587,147,2.94,-17.2,38.3,-13.2,0.074,0.973,-0.029,0.1,21.2,68.78,24.66,993.23
2023/06/19 18:49:47.587,148,2.94,-16.1,36.8,-11.7,0.075,0.973,-0.030,0.0,21.4,68.73,24.66,993.31
2023/06/19 18:49:48.587,149,2.94,-17.9,38.3,-13.9,0.075,0.973,-0.029,0.1,19.9,68.71,24.60,993.26
2023/06/19 18:49:49.587,150,2.94,-18.6,37.2,-12.8,0.075,0.973,-0.028,0.2,21.1,68.73,24.62,993.20
2023/06/19 18:49:50.587,151,2.94,-15.8,36.8,-12.8,0.075,0.972,-0.029,0.0,19.1,68.75,24.62,993.23
2023/06/19 18:49:51.587,152,2.94,-19.0,36.8,-13.6,0.075,0.973,-0.029,0.7,19.0,68.65,24.64,993.20
2023/06/19 18:49:52.587,153,2.94,-18.3,38.7,-10.9,0.075,0.973,-0.030,0.1,22.1,68.73,24.64,993.31
2023/06/19 18:49:53.587,154,2.94,-19.4,37.6,-13.6,0.075,0.973,-0.029,0.3,20.1,68.78,24.66,993.26
2023/06/19 18:49:54.587,155,2.94,-19.0,38.7,-13.2,0.075,0.973,-0.030,0.0,19.0,68.75,24.62,993.31
2023/06/19 18:49:55.587,156,2.94,-17.9,37.9,-12.4,0.074,0.972,-0.029,0.1,21.4,68.72,24.60,993.28
2023/06/19 18:49:56.587,157,2.94,-17.9,36.1,-14.7,0.075,0.973,-0.030,0.1,20.2,68.74,24.66,993.31
2023/06/19 18:49:57.587,158,2.94,-16.8,36.5,-15.1,0.075,0.973,-0.029,0.2,20.7,68.74,24.62,993.31
2023/06/19 18:49:58.587,159,2.94,-17.9,37.6,-14.3,0.074,0.973,-0.028,0.0,21.4,68.74,24.58,993.28
2023/06/19 18:49:59.587,160,2.94,-17.2,39.0,-11.7,0.075,0.972,-0.029,0.1,18.6,68.72,24.60,993.26
2023/06/19 18:50:00.587,161,2.94,-17.6,37.2,-11.3,0.075,0.973,-0.029,0.2,20.7,68.74,24.60,993.28
2023/06/19 18:50:01.587,162,2.94,-17.2,37.6,-12.1,0.075,0.973,-0.028,0.1,19.2,68.76,24.64,993.26
2023/06/19 18:50:02.587,163,2.94,-20.5,40.1,-11.7,0.074,0.972,-0.029,0.2,18.0,68.72,24.64,993.31
2023/06/19 18:50:03.587,164,2.94,-17.9,37.9,-10.9,0.074,0.973,-0.029,0.1,16.9,68.73,24.66,993.28
2023/06/19 18:50:04.587,165,2.94,-17.6,37.6,-12.8,0.075,0.974,-0.029,0.1,23.5,68.77,24.67,993.31
2023/06/19 18:50:05.587,166,2.94,-17.6,37.9,-12.4,0.074,0.972,-0.029,0.2,19.4,68.75,24.64,993.31
2023/06/19 18:50:06.587,167,2.94,-17.2,39.0,-13.6,0.074,0.972,-0.029,0.0,19.1,68.73,24.58,993.26
2023/06/19 18:50:07.587,168,2.94,-19.0,37.9,-12.4,0.075,0.973,-0.029,0.1,19.4,68.77,24.62,993.26
2023/06/19 18:50:08.587,169,2.94,-19.0,36.8,-13.6,0.074,0.973,-0.028,0.3,21.1,68.76,24.58,993.39
2023/06/19 18:50:09.587,170,2.94,-18.6,37.9,-10.6,0.075,0.972,-0.029,0.3,20.1,68.74,24.62,993.31
2023/06/19 18:50:10.587,171,2.94,-19.0,36.8,-12.8,0.075,0.973,-0.028,0.1,15.8,68.78,24.64,993.28
2023/06/19 18:50:11.587,172,2.94,-19.0,36.5,-13.2,0.075,0.973,-0.030,0.0,20.1,68.76,24.58,993.26
2023/06/19 18:50:12.587,173,2.94,-18.3,39.1,-12.4,0.074,0.973,-0.029,0.1,19.7,68.79,24.60,993.31
2023/06/19 18:50:13.577,174,2.94,-19.8,37.2,-13.9,0.075,0.973,-0.030,0.1,22.5,68.80,24.64,993.37
2023/06/19 18:50:14.567,175,2.94,-19.4,39.4,-10.2,0.075,0.973,-0.030,0.2,21.4,68.71,24.56,993.31
2023/06/19 18:50:15.557,176,2.94,-17.6,37.2,-13.2,0.075,0.973,-0.029,0.1,20.9,68.72,24.62,993.20
2023/06/19 18:50:16.547,177,2.94,-18.6,39.4,-10.9,0.075,0.972,-0.029,0.8,21.0,68.82,24.58,993.26
2023/06/19 18:50:17.537,178,2.94,-17.6,38.7,-12.8,0.075,0.973,-0.029,0.4,18.5,68.80,24.58,993.31
2023/06/19 18:50:18.527,179,2.94,-17.2,37.6,-10.6,0.074,0.974,-0.030,0.1,18.3,68.76,24.62,993.26
2023/06/19 18:50:19.517,180,2.94,-18.6,39.4,-12.1,0.074,0.972,-0.030,0.0,21.4,68.74,24.60,993.31
2023/06/19 18:50:20.507,181,2.94,-18.3,37.6,-10.6,0.075,0.972,-0.030,0.4,19.4,68.78,24.60,993.28
2023/06/19 18:50:21.497,182,2.94,-17.2,38.3,-13.6,0.075,0.972,-0.029,0.1,20.7,68.82,24.66,993.26
2023/06/19 18:50:22.487,183,2.94,-17.9,39.8,-13.6,0.075,0.973,-0.028,0.1,18.2,68.76,24.69,993.34
2023/06/19 18:50:23.477,184,2.94,-18.3,37.2,-12.8,0.075,0.973,-0.029,0.1,18.2,68.82,24.60,993.28
2023/06/19 18:50:24.467,185,2.94,-19.8,38.7,-13.9,0.074,0.973,-0.029,0.6,19.6,68.73,24.58,993.31
2023/06/19 18:50:25.457,186,2.94,-18.3,38.3,-13.9,0.074,0.973,-0.029,0.1,19.5,68.75,24.62,993.28
2023/06/19 18:50:26.447,187,2.94,-18.3,39.4,-14.3,0.075,0.972,-0.029,0.2,20.0,68.76,24.58,993.28
2023/06/19 18:50:27.437,188,2.94,-17.2,38.7,-12.4,0.075,0.973,-0.028,0.4,19.9,68.73,24.58,993.31
2023/06/19 18:50:28.427,189,2.94,-17.6,38.3,-13.9,0.074,0.973,-0.029,0.4,19.3,68.73,24.64,993.26
2023/06/19 18:50:29.417,190,2.94,-17.6,39.4,-15.4,0.074,0.973,-0.029,0.2,19.0,68.71,24.62,993.26
2023/06/19 18:50:30.407,191,2.94,-18.3,37.6,-10.9,0.075,0.973,-0.028,0.3,20.9,68.75,24.64,993.28
2023/06/19 18:50:31.397,192,2.94,-17.9,37.6,-12.8,0.075,0.973,-0.028,0.4,19.7,68.79,24.60,993.26
2023/06/19 18:50:32.387,193,2.94,-18.6,37.6,-10.9,0.074,0.973,-0.030,0.2,21.2,68.73,24.62,993.23
2023/06/19 18:50:33.377,194,2.94,-19.0,37.2,-10.6,0.074,0.973,-0.029,0.2,19.8,68.80,24.64,993.31
2023/06/19 18:50:34.367,195,2.94,-20.5,38.7,-11.7,0.074,0.972,-0.030,0.1,18.2,68.73,24.60,993.31
2023/06/19 18:50:35.357,196,2.94,-19.8,37.6,-12.8,0.074,0.973,-0.029,0.0,17.4,68.79,24.60,993.37
2023/06/19 18:50:36.347,197,2.94,-20.1,39.4,-15.4,0.075,0.972,-0.029,0.1,21.3,68.80,24.64,993.28
2023/06/19 18:50:37.337,198,2.94,-17.9,37.9,-11.7,0.075,0.973,-0.030,0.1,18.6,68.83,24.64,993.31
2023/06/19 18:50:38.327,199,2.94,-19.0,36.1,-13.6,0.074,0.973,-0.029,0.2,21.2,68.80,24.66,993.26
2023/06/19 18:50:39.317,200,2.94,-17.9,37.6,-14.7,0.075,0.973,-0.030,0.4,23.7,68.75,24.62,993.26
2023/06/19 18:50:40.307,201,2.94,-18.3,37.6,-12.1,0.075,0.973,-0.028,0.3,18.7,68.76,24.60,993.31
2023/06/19 18:50:41.297,202,2.94,-19.0,38.3,-14.3,0.075,0.973,-0.028,0.1,21.1,68.80,24.66,993.37
2023/06/19 18:50:42.287,203,2.94,-18.6,39.4,-12.4,0.074,0.972,-0.029,0.1,20.6,68.72,24.64,993.31
2023/06/19 18:50:43.287,204,2.94,-17.9,39.0,-13.2,0.074,0.972,-0.030,0.1,19.1,68.78,24.62,993.31
2023/06/19 18:50:44.287,205,2.94,-19.4,39.4,-13.6,0.074,0.972,-0.030,0.1,19.4,68.79,24.64,993.28
2023/06/19 18:50:45.287,206,2.94,-20.1,39.1,-9.8,0.075,0.973,-0.029,0.1,20.6,68.78,24.64,993.28
2023/06/19 18:50:46.287,207,2.94,-19.0,37.6,-13.9,0.074,0.973,-0.028,0.1,20.2,68.81,24.64,993.31
2023/06/19 18:50:47.287,208,2.94,-18.3,38.3,-9.8,0.075,0.973,-0.030,0.0,17.4,68.81,24.66,993.37
2023/06/19 18:50:48.287,209,2.94,-18.6,40.1,-12.4,0.075,0.973,-0.029,0.3,19.4,68.81,24.64,993.37
2023/06/19 18:50:49.287,210,2.94,-18.6,38.3,-15.1,0.075,0.973,-0.030,0.1,17.7,68.76,24.66,993.31
2023/06/19 18:50:50.287,211,2.94,-17.9,37.6,-12.8,0.075,0.973,-0.029,0.1,20.2,68.75,24.67,993.23
2023/06/19 18:50:51.287,212,2.94,-17.9,37.6,-11.3,0.074,0.973,-0.029,0.6,16.0,68.78,24.67,993.34
2023/06/19 18:50:52.287,213,2.94,-19.0,37.9,-10.9,0.074,0.972,-0.030,0.0,18.7,68.79,24.64,993.31
2023/06/19 18:50:53.287,214,2.94,-16.1,37.9,-13.2,0.076,0.973,-0.029,0.5,20.6,68.82,24.64,993.26
2023/06/19 18:50:54.287,215,2.94,-18.3,37.6,-14.3,0.074,0.973,-0.029,0.3,21.9,68.78,24.64,993.37
2023/06/19 18:50:55.287,216,2.94,-17.6,37.9,-9.4,0.075,0.973,-0.029,0.2,18.6,68.77,24.66,993.31
2023/06/19 18:50:56.287,217,2.94,-19.4,37.2,-13.6,0.075,0.972,-0.029,0.8,18.3,68.80,24.60,993.31
2023/06/19 18:50:57.287,218,2.94,-17.9,36.8,-14.7,0.075,0.972,-0.029,0.3,16.6,68.83,24.64,993.26
2023/06/19 18:50:58.287,219,2.94,-16.8,38.3,-14.3,0.074,0.973,-0.029,0.1,19.9,68.83,24.62,993.37
2023/06/19 18:50:59.287,220,2.94,-18.3,38.3,-14.7,0.075,0.973,-0.029,0.0,17.8,68.71,24.62,993.31
2023/06/19 18:51:00.287,221,2.94,-18.3,39.4,-15.1,0.074,0.973,-0.029,0.2,18.8,68.77,24.66,993.31
2023/06/19 18:51:01.287,222,2.94,-19.8,38.7,-10.9,0.075,0.973,-0.030,0.6,23.0,68.80,24.62,993.31
2023/06/19 18:51:02.287,223,2.94,-19.0,39.4,-13.9,0.075,0.973,-0.030,0.2,18.2,68.79,24.64,993.37
2023/06/19 18:51:03.287,224,2.94,-17.2,38.7,-13.9,0.075,0.973,-0.029,0.3,20.6,68.84,24.62,993.28
2023/06/19 18:51:04.287,225,2.94,-18.6,37.2,-10.9,0.075,0.973,-0.029,0.0,19.9,68.73,24.60,993.39
2023/06/19 18:51:05.287,226,2.94,-17.2,37.9,-15.1,0.075,0.973,-0.029,0.4,22.2,68.77,24.66,993.31
2023/06/19 18:51:06.287,227,2.94,-19.0,38.7,-12.4,0.075,0.974,-0.029,0.2,21.3,68.82,24.69,993.28
2023/06/19 18:51:07.287,228,2.94,-19.8,38.3,-13.9,0.074,0.972,-0.029,0.2,17.9,68.79,24.64,993.31
2023/06/19 18:51:08.287,229,2.94,-18.6,38.3,-13.6,0.074,0.973,-0.030,0.1,21.0,68.79,24.64,993.28
2023/06/19 18:51:09.287,230,2.94,-19.4,38.3,-14.3,0.075,0.973,-0.029,0.4,18.9,68.83,24.62,993.34
2023/06/19 18:51:10.287,231,2.94,-16.8,40.5,-14.7,0.075,0.974,-0.029,0.2,19.8,68.79,24.64,993.31
2023/06/19 18:51:11.287,232,2.94,-18.6,38.3,-10.2,0.075,0.973,-0.029,0.0,20.6,68.79,24.64,993.37
2023/06/19 18:51:12.287,233,2.94,-16.4,37.2,-12.4,0.075,0.973,-0.028,0.1,20.6,68.73,24.60,993.28
2023/06/19 18:51:13.287,234,2.94,-19.0,37.2,-12.4,0.074,0.972,-0.029,0.1,20.1,68.74,24.62,993.34
2023/06/19 18:51:14.287,235,2.94,-16.8,36.5,-12.8,0.076,0.972,-0.029,0.0,22.3,68.77,24.64,993.28
2023/06/19 18:51:15.287,236,2.94,-17.6,38.3,-12.4,0.075,0.973,-0.028,0.5,19.7,68.76,24.62,993.28
2023/06/19 18:51:16.287,237,2.94,-17.2,38.7,-11.7,0.075,0.973,-0.028,0.2,18.6,68.76,24.64,993.31
2023/06/19 18:51:17.287,238,2.94,-17.9,38.3,-13.6,0.075,0.973,-0.030,0.6,17.1,68.83,24.64,993.34
2023/06/19 18:51:18.287,239,2.94,-18.3,37.6,-14.7,0.075,0.974,-0.029,0.0,18.2,68.83,24.62,993.31
2023/06/19 18:51:19.287,240,2.94,-17.2,37.9,-12.4,0.075,0.973,-0.029,0.1,20.2,68.79,24.56,993.31
2023/06/19 18:51:20.287,241,2.94,-17.9,40.1,-14.7,0.075,0.973,-0.029,0.6,17.8,68.78,24.58,993.37
2023/06/19 18:51:21.287,242,2.94,-19.4,36.8,-12.1,0.075,0.973,-0.029,0.2,19.3,68.77,24.64,993.31
2023/06/19 18:51:22.287,243,2.94,-18.6,38.7,-12.4,0.074,0.973,-0.029,0.2,17.1,68.80,24.62,993.37
2023/06/19 18:51:23.287,244,2.94,-16.4,38.7,-13.6,0.075,0.973,-0.029,0.0,19.7,68.83,24.64,993.28
2023/06/19 18:51:24.287,245,2.94,-18.6,38.3,-10.6,0.074,0.973,-0.028,0.0,22.5,68.81,24.62,993.31
2023/06/19 18:51:25.287,246,2.94,-18.6,37.9,-13.9,0.074,0.973,-0.030,0.6,20.1,68.76,24.58,993.34
2023/06/19 18:51:26.287,247,2.94,-19.0,36.5,-16.6,0.075,0.973,-0.029,0.1,18.2,68.78,24.58,993.31
2023/06/19 18:51:27.287,248,2.94,-19.0,37.2,-14.3,0.075,0.972,-0.030,0.1,18.2,68.79,24.58,993.37
2023/06/19 18:51:28.287,249,2.94,-18.6,37.2,-13.6,0.075,0.973,-0.029,0.2,20.6,68.80,24.58,993.37
2023/06/19 18:51:29.287,250,2.94,-18.3,37.2,-12.4,0.075,0.972,-0.030,0.4,20.6,68.75,24.62,993.26
2023/06/19 18:51:30.287,251,2.94,-19.0,37.9,-11.7,0.074,0.973,-0.028,0.1,19.1,68.82,24.62,993.31
2023/06/19 18:51:31.287,252,2.94,-18.3,39.0,-11.3,0.075,0.973,-0.029,0.6,20.7,68.85,24.64,993.26
2023/06/19 18:51:32.287,253,2.94,-18.3,36.5,-10.9,0.075,0.973,-0.030,0.1,20.9,68.84,24.58,993.39
2023/06/19 18:51:33.287,254,2.94,-18.3,37.6,-12.8,0.075,0.972,-0.029,0.1,17.7,68.82,24.60,993.28
2023/06/19 18:51:34.287,255,2.94,-19.4,38.7,-12.1,0.075,0.973,-0.028,0.2,18.4,68.79,24.60,993.28
2023/06/19 18:51:35.287,0,2.94,-18.3,38.7,-10.6,0.074,0.973,-0.030,0.6,18.9,68.81,24.60,993.26
2023/06/19 18:51:36.287,1,2.94,-17.6,37.9,-11.7,0.075,0.972,-0.029,0.3,18.4,68.81,24.64,993.23
2023/06/19 18:51:37.287,2,2.94,-20.1,38.7,-13.6,0.075,0.973,-0.029,0.1,19.3,68.86,24.62,993.31
2023/06/19 18:51:38.287,3,2.94,-20.5,37.9,-16.6,0.075,0.973,-0.029,0.4,19.1,68.85,24.64,993.31
2023/06/19 18:51:39.287,4,2.94,-18.3,40.1,-13.2,0.074,0.972,-0.029,0.3,21.3,68.74,24.62,993.31
2023/06/19 18:51:40.287,5,2.94,-17.9,36.8,-12.8,0.075,0.973,-0.029,0.3,19.3,68.86,24.64,993.31
2023/06/19 18:51:41.287,6,2.94,-19.8,38.7,-13.9,0.075,0.973,-0.029,0.4,20.7,68.83,24.62,993.31
2023/06/19 18:51:42.287,7,2.94,-17.9,36.1,-12.1,0.075,0.974,-0.030,0.1,17.4,68.84,24.60,993.31
2023/06/19 18:51:43.287,8,2.94,-18.3,37.6,-12.8,0.075,0.972,-0.029,0.1,18.6,68.79,24.62,993.31
2023/06/19 18:51:44.287,9,2.94,-19.0,36.5,-13.2,0.075,0.973,-0.029,0.1,21.1,68.75,24.60,993.31
